公司代码,年份,词频
000718,2009,0
000718,2010,0
000718,2011,0
000718,2012,0
000718,2013,0
000718,2014,3
000718,2015,1
000718,2016,1
000718,2017,0
000718,2018,1
000718,2019,0
000719,2007,0
000719,2008,0
000719,2009,0
000719,2010,0
000719,2011,1
000719,2012,3
000719,2013,0
000719,2014,5
000719,2015,18
000719,2016,3
000719,2017,8
000719,2018,7
000719,2019,8
000720,2018,9
000720,2007,0
000720,2008,0
000720,2009,0
000720,2010,0
000720,2011,0
000720,2012,0
000720,2013,0
000720,2014,0
000720,2015,0
000720,2016,2
000720,2017,0
000720,2019,8
000721,2007,0
000721,2008,0
000721,2009,0
000721,2010,0
000721,2011,0
000721,2012,2
000721,2013,3
000721,2014,2
000721,2015,3
000721,2016,1
000721,2017,0
000721,2018,0
000721,2019,0
000722,2007,2
000722,2008,0
000722,2009,0
000722,2010,1
000722,2011,0
000722,2012,0
000722,2013,0
000722,2014,0
000722,2015,0
000722,2016,0
000722,2017,0
000722,2018,0
000722,2019,0
000723,2007,0
000723,2008,0
000723,2009,0
000723,2010,0
000723,2011,0
000723,2012,0
000723,2013,0
000723,2014,0
000723,2015,0
000723,2016,0
000723,2017,3
000723,2018,2
000723,2019,0
000725,2007,0
000725,2008,0
000725,2009,0
000725,2010,0
000725,2011,0
000725,2012,2
000725,2013,0
000725,2014,2
000725,2015,11
000725,2016,21
000725,2017,31
000725,2018,45
000725,2019,43
000726,2007,0
000726,2008,0
000726,2009,0
000726,2010,0
000726,2011,0
000726,2012,0
000726,2013,0
000726,2014,2
000726,2015,2
000726,2016,2
000726,2017,0
000726,2018,1
000726,2019,0
000727,2007,0
000727,2008,0
000727,2009,0
000727,2010,0
000727,2011,0
000727,2012,0
000727,2013,0
000727,2014,2
000727,2015,0
000727,2016,0
000727,2017,1
000727,2018,0
000727,2019,1
000729,2007,0
000729,2008,0
000729,2009,0
000729,2010,0
000729,2011,0
000729,2012,0
000729,2013,0
000729,2014,3
000729,2015,0
000729,2016,0
000729,2017,0
000729,2018,6
000729,2019,1
000731,2007,0
000731,2008,0
000731,2009,0
000731,2010,1
000731,2011,1
000731,2012,1
000731,2013,0
000731,2014,0
000731,2015,0
000731,2016,0
000731,2017,0
000731,2018,0
000731,2019,3
000732,2007,0
000732,2008,0
000732,2009,0
000732,2010,0
000732,2011,1
000732,2012,0
000732,2013,0
000732,2014,0
000732,2015,1
000732,2016,0
000732,2017,0
000732,2018,0
000732,2019,0
000733,2007,0
000733,2008,0
000733,2009,2
000733,2010,0
000733,2011,3
000733,2012,0
000733,2013,0
000733,2014,0
000733,2015,4
000733,2016,0
000733,2017,7
000733,2018,11
000733,2019,5
000735,2007,0
000735,2008,0
000735,2009,0
000735,2010,0
000735,2011,0
000735,2012,0
000735,2013,0
000735,2014,1
000735,2015,2
000735,2016,1
000735,2017,6
000735,2018,1
000735,2019,2
000736,2007,0
000736,2008,0
000736,2009,0
000736,2010,0
000736,2011,0
000736,2012,0
000736,2013,0
000736,2014,0
000736,2015,1
000736,2016,0
000736,2017,0
000736,2018,0
000736,2019,0
000737,2007,0
000737,2008,0
000737,2009,0
000737,2010,0
000737,2011,0
000737,2012,0
000737,2013,0
000737,2014,1
000737,2015,1
000737,2016,1
000737,2017,2
000737,2018,0
000737,2019,0
000738,2007,0
000738,2008,0
000738,2009,0
000738,2010,0
000738,2011,0
000738,2012,0
000738,2013,0
000738,2014,0
000738,2015,0
000738,2016,0
000738,2017,0
000738,2018,0
000738,2019,0
000739,2007,0
000739,2008,0
000739,2009,0
000739,2010,0
000739,2011,0
000739,2012,0
000739,2013,0
000739,2014,0
000739,2015,0
000739,2016,0
000739,2017,0
000739,2018,0
000739,2019,0
000748,2007,0
000748,2008,0
000748,2009,0
000748,2010,0
000748,2011,2
000748,2012,2
000748,2013,0
000748,2014,0
000748,2015,0
000751,2007,0
000751,2008,0
000751,2009,0
000751,2010,0
000751,2011,0
000751,2012,0
000751,2013,0
000751,2014,0
000751,2015,0
000751,2016,0
000751,2017,0
000751,2018,0
000751,2019,0
000752,2018,0
000752,2019,0
000752,2007,0
000752,2008,0
000752,2009,0
000752,2010,0
000752,2011,0
000752,2012,0
000752,2013,0
000752,2014,0
000752,2015,0
000752,2016,0
000752,2017,5
000753,2007,0
000753,2008,0
000753,2009,0
000753,2010,0
000753,2011,0
000753,2012,0
000753,2013,0
000753,2014,1
000753,2015,1
000753,2016,1
000753,2017,0
000753,2018,0
000753,2019,0
000755,2007,0
000755,2008,0
000755,2009,0
000755,2010,0
000755,2011,0
000755,2012,1
000755,2013,2
000755,2014,3
000755,2015,1
000755,2016,2
000755,2017,1
000755,2018,0
000755,2019,3
000756,2007,0
000756,2008,0
000756,2009,0
000756,2010,0
000756,2011,0
000756,2012,0
000756,2013,0
000756,2014,0
000756,2015,3
000756,2016,5
000756,2017,4
000756,2018,3
000756,2019,2
000757,2007,0
000757,2008,0
000757,2009,0
000757,2010,0
000757,2011,0
000757,2012,0
000757,2013,0
000757,2014,0
000757,2015,0
000757,2016,0
000757,2017,1
000757,2018,0
000757,2019,0
000758,2007,0
000758,2008,0
000758,2009,0
000758,2010,0
000758,2011,0
000758,2012,0
000758,2013,0
000758,2014,0
000758,2015,1
000758,2016,0
000758,2017,1
000758,2018,0
000758,2019,0
000759,2007,0
000759,2008,0
000759,2009,1
000759,2010,5
000759,2011,3
000759,2012,2
000759,2013,6
000759,2014,2
000759,2015,8
000759,2016,5
000759,2017,4
000759,2018,3
000759,2019,1
000760,2019,0
000760,2007,0
000760,2008,0
000760,2009,0
000760,2010,0
000760,2011,0
000760,2012,0
000760,2013,0
000760,2014,0
000760,2015,0
000760,2016,0
000760,2017,0
000760,2018,0
000761,2007,0
000761,2008,0
000761,2009,0
000761,2010,0
000761,2011,0
000761,2012,0
000761,2013,0
000761,2014,0
000761,2015,0
000761,2016,0
000761,2017,0
000761,2018,0
000761,2019,1
000762,2007,0
000762,2008,0
000762,2009,0
000762,2010,0
000762,2011,0
000762,2012,0
000762,2013,0
000762,2014,0
000762,2015,0
000762,2016,0
000762,2017,0
000762,2018,0
000762,2019,0
000766,2007,0
000766,2008,0
000766,2009,0
000766,2010,0
000766,2011,0
000766,2012,0
000766,2013,0
000766,2014,0
000766,2015,0
000766,2016,0
000766,2017,0
000766,2018,0
000766,2019,2
000767,2008,0
000767,2009,0
000767,2010,0
000767,2011,0
000767,2012,0
000767,2013,0
000767,2014,0
000767,2015,0
000767,2016,1
000767,2017,0
000767,2018,0
000767,2019,0
000768,2007,0
000768,2008,0
000768,2009,0
000768,2010,0
000768,2011,0
000768,2012,0
000768,2013,0
000768,2014,0
000768,2015,0
000768,2016,0
000768,2017,0
000768,2018,0
000768,2019,0
000777,2007,0
000777,2008,0
000777,2009,0
000777,2010,0
000777,2011,0
000777,2012,0
000777,2013,0
000777,2014,0
000777,2015,1
000777,2016,1
000777,2017,0
000777,2018,0
000777,2019,0
000778,2007,0
000778,2008,0
000778,2009,0
000778,2010,0
000778,2011,0
000778,2012,0
000778,2013,0
000778,2014,0
000778,2015,2
000778,2016,1
000778,2017,1
000778,2018,2
000778,2019,2
000779,2007,0
000779,2008,0
000779,2009,0
000779,2010,0
000779,2011,0
000779,2012,0
000779,2013,1
000779,2014,1
000779,2015,0
000779,2016,1
000779,2017,0
000779,2018,0
000779,2019,1
000780,2007,0
000780,2008,0
000780,2009,0
000780,2010,0
000780,2011,0
000780,2012,0
000780,2013,0
000780,2014,0
000780,2015,0
000780,2016,0
000780,2017,0
000780,2019,0
000780,2018,2
000782,2007,0
000782,2008,0
000782,2009,0
000782,2010,0
000782,2011,0
000782,2012,0
000782,2013,0
000782,2014,0
000782,2015,0
000782,2016,0
000782,2017,0
000782,2018,0
000785,2019,20
000785,2007,2
000785,2008,3
000785,2009,0
000785,2010,1
000785,2011,2
000785,2012,1
000785,2013,6
000785,2014,9
000785,2015,13
000785,2016,4
000785,2017,3
000785,2018,3
000786,2007,1
000786,2008,1
000786,2009,0
000786,2010,0
000786,2011,0
000786,2012,0
000786,2013,0
000786,2014,0
000786,2015,0
000786,2016,0
000786,2017,0
000786,2018,1
000786,2019,0
000787,2007,0
000787,2008,5
000787,2009,1
000787,2010,2
000787,2011,0
000788,2007,0
000788,2008,0
000788,2009,0
000788,2010,0
000788,2011,0
000788,2012,0
000788,2013,0
000788,2014,0
000788,2015,0
000788,2016,0
000788,2017,0
000788,2018,0
000788,2019,0
000789,2007,0
000789,2008,0
000789,2009,0
000789,2010,0
000789,2011,0
000789,2012,1
000789,2013,0
000789,2014,0
000789,2015,0
000789,2016,0
000789,2017,0
000789,2018,0
000789,2019,1
000790,2019,1
000790,2007,0
000790,2008,0
000790,2009,0
000790,2010,0
000790,2011,0
000790,2012,0
000790,2013,0
000790,2014,0
000790,2015,1
000790,2016,1
000790,2017,1
000790,2018,1
000791,2007,0
000791,2008,0
000791,2009,0
000791,2010,0
000791,2011,0
000791,2012,0
000791,2013,0
000791,2014,0
000791,2015,0
000791,2016,1
000791,2017,1
000791,2018,1
000791,2019,1
000792,2019,3
000792,2007,0
000792,2008,0
000792,2009,0
000792,2010,0
000792,2011,0
000792,2012,0
000792,2013,0
000792,2014,0
000792,2015,0
000792,2016,0
000792,2017,3
000792,2018,2
000793,2007,0
000793,2008,0
000793,2009,0
000793,2010,0
000793,2011,1
000793,2012,8
000793,2013,11
000793,2014,14
000793,2015,6
000793,2016,14
000793,2017,16
000793,2018,14
000793,2019,20
000795,2007,0
000795,2008,0
000795,2009,0
000795,2010,0
000795,2011,0
000795,2012,0
000795,2013,0
000795,2014,0
000795,2015,0
000795,2016,0
000795,2017,0
000795,2018,2
000795,2019,7
000796,2019,0
000796,2007,0
000796,2008,0
000796,2009,0
000796,2010,0
000796,2011,0
000796,2012,0
000796,2013,0
000796,2014,0
000796,2015,2
000796,2016,5
000796,2017,2
000796,2018,2
000797,2007,0
000797,2008,0
000797,2009,0
000797,2010,0
000797,2011,0
000797,2012,0
000797,2013,0
000797,2014,0
000797,2015,3
000797,2016,0
000797,2017,0
000797,2018,7
000797,2019,3
000798,2007,0
000798,2008,0
000798,2009,0
000798,2010,0
000798,2011,0
000798,2012,0
000798,2013,0
000798,2014,0
000798,2015,0
000798,2016,0
000798,2017,0
000798,2018,0
000798,2019,0
000799,2007,0
000799,2008,0
000799,2009,0
000799,2010,0
000799,2011,0
000799,2012,0
000799,2013,0
000799,2014,1
000799,2015,4
000799,2016,0
000799,2017,2
000799,2018,1
000799,2019,1
000800,2007,0
000800,2008,0
000800,2009,0
000800,2010,0
000800,2011,0
000800,2012,0
000800,2013,0
000800,2014,0
000800,2015,1
000800,2016,2
000800,2017,3
000800,2018,11
000800,2019,19
000801,2007,0
000801,2008,1
000801,2009,0
000801,2010,0
000801,2011,0
000801,2012,0
000801,2013,2
000801,2014,19
000801,2015,48
000801,2016,45
000801,2017,57
000801,2018,71
000801,2019,14
000802,2007,1
000802,2008,0
000802,2009,0
000802,2010,0
000802,2011,1
000802,2012,0
000802,2013,0
000802,2014,1
000802,2015,1
000802,2016,0
000802,2017,0
000802,2018,4
000802,2019,7
000803,2007,0
000803,2008,0
000803,2009,0
000803,2010,0
000803,2011,0
000803,2012,0
000803,2013,1
000803,2014,0
000803,2015,4
000803,2016,0
000803,2017,0
000803,2019,1
000803,2018,5
000805,2007,0
000805,2008,0
000805,2009,0
000805,2010,0
000805,2011,0
000806,2018,6
000806,2019,6
000806,2007,2
000806,2008,1
000806,2009,5
000806,2010,2
000806,2011,1
000806,2012,1
000806,2013,2
000806,2014,2
000806,2015,11
000806,2016,10
000806,2017,10
000807,2007,0
000807,2008,0
000807,2009,0
000807,2010,0
000807,2011,0
000807,2012,0
000807,2013,0
000807,2014,0
000807,2015,0
000807,2016,0
000807,2017,0
000807,2018,0
000807,2019,0
000809,2007,0
000809,2008,0
000809,2009,0
000809,2010,0
000809,2011,0
000809,2012,0
000809,2013,0
000809,2014,0
000809,2015,0
000809,2016,1
000809,2017,2
000809,2018,2
000809,2019,3
000810,2007,0
000810,2008,0
000810,2009,0
000810,2010,0
000810,2011,0
000810,2012,0
000810,2013,0
000810,2014,9
000810,2015,17
000810,2016,25
000810,2017,25
000810,2018,67
000810,2019,21
000811,2007,0
000811,2008,0
000811,2009,0
000811,2010,0
000811,2011,0
000811,2012,0
000811,2013,0
000811,2014,1
000811,2015,0
000811,2016,0
000811,2017,0
000811,2018,0
000811,2019,1
000812,2007,0
000812,2008,0
000812,2009,0
000812,2010,0
000812,2011,0
000812,2012,0
000812,2013,0
000812,2014,0
000812,2015,0
000812,2016,0
000812,2017,1
000812,2018,1
000812,2019,0
000813,2007,0
000813,2008,0
000813,2009,0
000813,2010,0
000813,2011,0
000813,2012,1
000813,2013,3
000813,2014,2
000813,2015,5
000813,2016,0
000813,2017,0
000813,2018,0
000813,2019,0
000815,2007,0
000815,2008,0
000815,2009,0
000815,2010,0
000815,2011,0
000815,2012,0
000815,2013,0
000815,2014,0
000815,2015,4
000815,2016,8
000815,2017,10
000815,2018,5
000815,2019,6
000816,2018,53
000816,2019,55
000816,2007,0
000816,2008,0
000816,2009,0
000816,2010,0
000816,2011,0
000816,2012,0
000816,2013,1
000816,2014,22
000816,2015,65
000816,2016,53
000816,2017,57
000818,2007,0
000818,2008,0
000818,2009,0
000818,2010,0
000818,2011,0
000818,2012,0
000818,2013,0
000818,2014,0
000818,2015,0
000818,2016,0
000818,2017,1
000818,2018,0
000818,2019,2
000819,2007,0
000819,2008,0
000819,2009,0
000819,2010,0
000819,2011,0
000819,2012,0
000819,2013,0
000819,2014,0
000819,2015,0
000819,2016,0
000819,2017,0
000819,2018,0
000819,2019,0
000820,2018,0
000820,2019,0
000820,2007,0
000820,2008,0
000820,2009,0
000820,2010,0
000820,2011,0
000820,2012,0
000820,2013,0
000820,2014,0
000820,2015,0
000820,2016,0
000820,2017,0
000821,2007,0
000821,2008,0
000821,2009,0
000821,2010,0
000821,2011,0
000821,2012,0
000821,2013,0
000821,2014,1
000821,2015,0
000822,2007,0
000822,2008,0
000822,2009,0
000822,2010,0
000822,2011,0
000822,2012,0
000822,2013,0
000822,2014,0
000822,2015,0
000822,2016,0
000822,2017,0
000822,2018,0
000822,2019,0
000823,2007,0
000823,2008,0
000823,2009,0
000823,2010,0
000823,2011,0
000823,2012,2
000823,2013,2
000823,2014,9
000823,2015,9
000823,2016,18
000823,2017,21
000823,2018,15
000823,2019,20
000825,2007,1
000825,2008,0
000825,2009,0
000825,2010,1
000825,2011,0
000825,2012,0
000825,2013,2
000825,2014,0
000825,2015,0
000825,2016,0
000825,2017,0
000825,2018,0
000825,2019,0
000826,2007,5
000826,2008,8
000826,2009,4
000826,2010,4
000826,2011,2
000826,2012,0
000826,2013,0
000826,2014,2
000826,2015,10
000826,2016,4
000826,2017,12
000826,2018,6
000826,2019,1
000828,2007,0
000828,2008,0
000828,2009,0
000828,2010,0
000828,2011,3
000828,2012,0
000828,2013,0
000828,2014,0
000828,2015,0
000828,2016,0
000828,2017,0
000828,2018,0
000828,2019,0
000829,2007,0
000829,2008,7
000829,2009,7
000829,2010,19
000829,2011,18
000829,2012,15
000829,2013,33
000829,2014,46
000829,2015,35
000829,2016,27
000829,2017,26
000829,2018,14
000829,2019,20
000830,2007,0
000830,2008,0
000830,2009,0
000830,2010,1
000830,2011,0
000830,2012,1
000830,2013,2
000830,2014,1
000830,2015,2
000830,2016,1
000830,2017,0
000830,2018,1
000830,2019,1
000831,2007,0
000831,2008,0
000831,2009,0
000831,2010,0
000831,2011,0
000831,2012,0
000831,2013,0
000831,2014,0
000831,2015,1
000831,2016,0
000831,2017,0
000831,2018,0
000831,2019,0
000833,2018,0
000833,2019,0
000833,2007,1
000833,2008,0
000833,2009,1
000833,2010,1
000833,2011,1
000833,2012,1
000833,2013,1
000833,2014,2
000833,2015,0
000833,2016,0
000833,2017,0
000835,2007,0
000835,2008,0
000835,2009,0
000835,2010,0
000835,2011,0
000835,2012,0
000835,2013,0
000835,2014,0
000835,2015,0
000835,2016,2
000835,2017,16
000835,2018,4
000835,2019,2
000836,2018,8
000836,2019,1
000836,2007,0
000836,2008,0
000836,2009,0
000836,2010,0
000836,2011,1
000836,2012,0
000836,2013,2
000836,2014,0
000836,2015,4
000836,2016,13
000836,2017,18
000837,2007,0
000837,2008,0
000837,2009,0
000837,2010,0
000837,2011,0
000837,2012,0
000837,2013,0
000837,2014,0
000837,2015,0
000837,2016,0
000837,2017,0
000837,2018,1
000837,2019,5
000838,2007,0
000838,2008,0
000838,2009,0
000838,2010,0
000838,2011,0
000838,2012,0
000838,2013,0
000838,2014,0
000838,2015,0
000838,2016,1
000838,2017,0
000838,2018,0
000838,2019,0
000839,2007,0
000839,2008,0
000839,2009,0
000839,2010,0
000839,2011,0
000839,2012,0
000839,2013,1
000839,2014,3
000839,2015,15
000839,2016,9
000839,2017,13
000839,2018,16
000839,2019,35
000848,2007,0
000848,2008,0
000848,2009,0
000848,2010,0
000848,2011,0
000848,2012,0
000848,2013,0
000848,2014,0
000848,2015,0
000848,2016,0
000848,2017,0
000848,2018,4
000848,2019,5
000850,2007,0
000850,2008,0
000850,2009,0
000850,2010,1
000850,2011,0
000850,2012,0
000850,2013,0
000850,2014,0
000850,2015,0
000850,2016,1
000850,2017,0
000850,2018,3
000850,2019,0
000851,2007,1
000851,2008,1
000851,2009,8
000851,2010,13
000851,2011,15
000851,2012,43
000851,2013,48
000851,2014,48
000851,2015,53
000851,2016,74
000851,2017,85
000851,2018,85
000851,2019,106
000852,2007,0
000852,2008,1
000852,2009,1
000852,2010,1
000852,2011,1
000852,2012,1
000852,2013,0
000852,2014,0
000852,2015,0
000852,2016,0
000852,2017,0
000852,2018,4
000852,2019,0
000856,2007,0
000856,2008,0
000856,2009,0
000856,2010,0
000856,2011,0
000856,2012,0
000856,2013,0
000856,2014,0
000856,2015,1
000856,2016,3
000856,2017,0
000856,2018,0
000856,2019,0
000858,2007,0
000858,2008,0
000858,2009,0
000858,2010,0
000858,2011,0
000858,2012,2
000858,2013,0
000858,2014,3
000858,2015,8
000858,2016,3
000858,2017,4
000858,2018,4
000858,2019,1
000859,2007,0
000859,2008,0
000859,2009,0
000859,2010,0
000859,2011,0
000859,2012,0
000859,2013,0
000859,2014,0
000859,2015,0
000859,2016,1
000859,2017,0
000859,2018,0
000859,2019,0
000860,2007,1
000860,2008,0
000860,2009,1
000860,2010,1
000860,2011,6
000860,2012,0
000860,2013,3
000860,2014,2
000860,2015,7
000860,2016,2
000860,2017,0
000860,2018,0
000860,2019,2
000861,2007,0
000861,2008,0
000861,2009,0
000861,2010,0
000861,2011,0
000861,2012,3
000861,2013,17
000861,2014,25
000861,2015,31
000861,2016,24
000861,2017,16
000861,2018,19
000861,2019,8
000862,2007,0
000862,2008,0
000862,2009,0
000862,2010,0
000862,2011,0
000862,2012,0
000862,2013,0
000862,2014,0
000862,2015,0
000862,2016,0
000862,2017,0
000862,2018,0
000862,2019,2
000863,2007,0
000863,2008,0
000863,2009,0
000863,2010,0
000863,2011,0
000863,2012,0
000863,2013,0
000863,2014,1
000863,2015,1
000863,2016,3
000863,2017,1
000863,2018,10
000863,2019,9
000868,2019,0
000868,2007,0
000868,2008,0
000868,2009,0
000868,2010,0
000868,2011,0
000868,2012,0
000868,2013,0
000868,2014,0
000868,2015,0
000868,2016,0
000868,2017,0
000868,2018,0
000869,2007,0
000869,2008,0
000869,2009,0
000869,2010,0
000869,2011,0
000869,2012,1
000869,2013,2
000869,2014,3
000869,2015,1
000869,2016,0
000869,2017,3
000869,2018,2
000869,2019,0
000875,2007,0
000875,2008,0
000875,2009,0
000875,2010,0
000875,2011,0
000875,2012,0
000875,2013,0
000875,2014,0
000875,2015,1
000875,2016,1
000875,2017,0
000875,2018,0
000875,2019,5
000876,2007,0
000876,2008,0
000876,2009,0
000876,2010,0
000876,2011,0
000876,2012,0
000876,2013,0
000876,2014,3
000876,2015,10
000876,2016,1
000876,2017,2
000876,2018,1
000876,2019,7
000877,2007,0
000877,2008,0
000877,2009,0
000877,2010,0
000877,2011,0
000877,2012,0
000877,2013,0
000877,2014,0
000877,2015,0
000877,2016,2
000877,2017,0
000877,2018,2
000877,2019,2
000878,2007,0
000878,2008,0
000878,2009,0
000878,2010,0
000878,2011,0
000878,2012,0
000878,2013,0
000878,2014,0
000878,2015,0
000878,2016,0
000878,2017,0
000878,2018,0
000878,2019,0
000880,2007,0
000880,2008,0
000880,2009,0
000880,2010,0
000880,2011,0
000880,2012,0
000880,2013,0
000880,2014,0
000880,2015,0
000880,2016,0
000880,2017,0
000880,2018,0
000880,2019,0
000881,2007,0
000881,2008,0
000881,2009,0
000881,2010,0
000881,2011,0
000881,2012,0
000881,2013,0
000881,2014,0
000881,2015,0
000881,2016,3
000881,2017,1
000881,2018,1
000881,2019,1
000882,2007,0
000882,2008,0
000882,2009,0
000882,2010,0
000882,2011,0
000882,2012,0
000882,2013,8
000882,2014,13
000882,2015,9
000882,2016,7
000882,2017,2
000882,2018,2
000882,2019,3
000883,2007,0
000883,2008,0
000883,2009,0
000883,2010,0
000883,2011,0
000883,2012,0
000883,2013,0
000883,2014,0
000883,2015,0
000883,2016,0
000883,2017,0
000883,2018,0
000883,2019,0
000885,2007,0
000885,2008,0
000885,2009,0
000885,2010,0
000885,2011,0
000885,2012,0
000885,2013,0
000885,2014,1
000885,2015,0
000885,2016,0
000885,2017,0
000885,2018,0
000885,2019,1
000886,2007,0
000886,2008,0
000886,2009,0
000886,2010,0
000886,2011,0
000886,2012,0
000886,2013,0
000886,2014,0
000886,2015,0
000886,2016,0
000886,2017,0
000886,2018,0
000886,2019,0
000887,2007,0
000887,2008,0
000887,2009,0
000887,2010,0
000887,2011,0
000887,2012,0
000887,2013,0
000887,2014,1
000887,2015,1
000887,2016,1
000887,2017,5
000887,2018,5
000887,2019,6
000888,2007,1
000888,2008,0
000888,2009,0
000888,2010,0
000888,2011,0
000888,2012,0
000888,2013,8
000888,2014,1
000888,2015,0
000888,2016,6
000888,2017,2
000888,2018,5
000888,2019,10
000889,2018,32
000889,2019,36
000889,2007,0
000889,2008,0
000889,2009,0
000889,2010,0
000889,2011,0
000889,2012,0
000889,2013,0
000889,2014,6
000889,2015,35
000889,2016,35
000889,2017,52
000890,2007,0
000890,2008,0
000890,2009,0
000890,2010,1
000890,2011,0
000890,2012,0
000890,2013,0
000890,2014,0
000890,2015,0
000890,2016,0
000890,2017,1
000890,2018,0
000890,2019,0
000892,2007,0
000892,2008,0
000892,2009,0
000892,2010,0
000892,2011,0
000892,2012,0
000892,2013,0
000892,2014,0
000892,2015,0
000892,2016,1
000892,2017,1
000892,2018,0
000892,2019,0
000893,2017,0
000893,2018,0
000893,2007,0
000893,2008,0
000893,2009,0
000893,2010,0
000893,2011,0
000893,2012,0
000893,2013,0
000893,2014,0
000893,2015,0
000893,2016,0
000893,2019,0
000895,2007,0
000895,2008,0
000895,2009,0
000895,2010,0
000895,2011,0
000895,2012,0
000895,2013,0
000895,2014,0
000895,2015,0
000895,2016,0
000895,2017,1
000895,2018,0
000895,2019,3
000897,2019,0
000897,2007,0
000897,2008,0
000897,2009,0
000897,2010,0
000897,2011,0
000897,2012,0
000897,2013,0
000897,2014,0
000897,2015,0
000897,2016,0
000897,2017,0
000897,2018,0
000898,2007,0
000898,2008,0
000898,2009,0
000898,2010,0
000898,2011,0
000898,2012,0
000898,2013,1
000898,2014,2
000898,2015,0
000898,2016,0
000898,2017,2
000898,2018,7
000898,2019,3
000899,2007,0
000899,2008,0
000899,2009,0
000899,2010,0
000899,2011,0
000899,2012,0
000899,2013,0
000899,2014,0
000899,2015,1
000899,2016,0
000899,2017,0
000899,2018,0
000899,2019,0
000900,2007,0
000900,2008,0
000900,2009,0
000900,2010,0
000900,2011,0
000900,2012,0
000900,2013,1
000900,2014,1
000900,2015,0
000900,2016,1
000900,2017,2
000900,2018,1
000900,2019,1
000901,2007,0
000901,2008,0
000901,2009,1
000901,2010,1
000901,2011,2
000901,2012,13
000901,2013,12
000901,2014,28
000901,2015,23
000901,2016,14
000901,2017,13
000901,2018,7
000901,2019,32
000902,2007,0
000902,2008,0
000902,2009,0
000902,2010,0
000902,2011,0
000902,2012,0
000902,2013,0
000902,2014,1
000902,2015,12
000902,2016,3
000902,2017,0
000902,2018,0
000902,2019,0
000903,2007,0
000903,2008,0
000903,2009,0
000903,2010,0
000903,2011,0
000903,2012,0
000903,2013,1
000903,2014,0
000903,2015,0
000903,2016,1
000903,2017,0
000903,2018,0
000903,2019,3
000905,2007,1
000905,2008,1
000905,2009,1
000905,2010,1
000905,2011,1
000905,2012,0
000905,2013,0
000905,2014,0
000905,2015,0
000905,2016,8
000905,2017,6
000905,2018,6
000905,2019,6
000906,2007,0
000906,2008,0
000906,2009,0
000906,2010,6
000906,2011,3
000906,2012,13
000906,2013,13
000906,2014,10
000906,2015,5
000906,2016,4
000906,2017,8
000906,2018,6
000906,2019,10
000908,2007,0
000908,2008,0
000908,2009,0
000908,2010,0
000908,2011,0
000908,2012,0
000908,2013,0
000908,2014,0
000908,2015,0
000908,2016,0
000908,2017,0
000908,2018,0
000908,2019,0
000909,2007,0
000909,2008,0
000909,2009,0
000909,2010,1
000909,2011,3
000909,2012,4
000909,2013,9
000909,2014,0
000909,2015,2
000909,2016,5
000909,2017,5
000909,2018,4
000909,2019,4
000910,2007,0
000910,2008,0
000910,2009,0
000910,2010,0
000910,2011,0
000910,2012,0
000910,2013,0
000910,2014,0
000910,2015,2
000910,2016,1
000910,2017,0
000910,2018,0
000910,2019,1
000911,2018,8
000911,2019,2
000911,2007,0
000911,2008,0
000911,2009,0
000911,2010,0
000911,2011,0
000911,2012,0
000911,2013,0
000911,2014,0
000911,2015,3
000911,2016,3
000911,2017,7
000912,2007,0
000912,2008,0
000912,2009,0
000912,2010,0
000912,2011,0
000912,2012,0
000912,2013,0
000912,2014,0
000912,2015,0
000912,2016,0
000912,2017,0
000912,2018,0
000912,2019,3
000913,2007,0
000913,2008,0
000913,2009,0
000913,2010,0
000913,2011,0
000913,2012,0
000913,2013,0
000913,2014,0
000913,2015,0
000913,2016,0
000913,2017,0
000913,2018,1
000913,2019,0
000915,2007,0
000915,2008,0
000915,2009,0
000915,2010,0
000915,2011,0
000915,2012,0
000915,2013,0
000915,2014,0
000915,2015,2
000915,2016,0
000915,2017,0
000915,2018,0
000915,2019,0
000916,2007,0
000916,2008,0
000916,2009,0
000916,2010,0
000916,2011,0
000916,2012,1
000916,2013,2
000916,2014,1
000916,2015,0
000916,2016,1
000917,2007,0
000917,2008,2
000917,2009,2
000917,2010,2
000917,2011,2
000917,2012,0
000917,2013,4
000917,2014,18
000917,2015,13
000917,2016,6
000917,2017,11
000917,2018,2
000917,2019,0
000918,2007,0
000918,2008,0
000918,2009,0
000918,2010,0
000918,2011,0
000918,2012,0
000918,2013,0
000918,2014,3
000918,2015,2
000918,2016,0
000918,2017,0
000918,2018,0
000918,2019,0
000919,2007,0
000919,2008,0
000919,2009,0
000919,2010,0
000919,2011,0
000919,2012,0
000919,2013,0
000919,2014,0
000919,2015,1
000919,2016,0
000919,2017,1
000919,2018,0
000919,2019,0
000920,2007,0
000920,2008,0
000920,2009,0
000920,2010,0
000920,2011,0
000920,2012,0
000920,2013,0
000920,2015,1
000920,2016,2
000920,2017,1
000920,2018,2
000920,2019,1
000921,2018,1
000921,2019,1
000921,2007,0
000921,2008,0
000921,2009,0
000921,2010,1
000921,2011,0
000921,2012,2
000921,2013,2
000921,2014,5
000921,2015,2
000921,2016,6
000921,2017,2
000922,2007,0
000922,2008,0
000922,2009,0
000922,2010,0
000922,2011,0
000922,2012,0
000922,2013,0
000922,2014,0
000922,2015,0
000922,2016,0
000922,2017,5
000922,2018,6
